Zip Code,Location
44851,"New London, Ohio"
45220,"Cincinnati, Ohio"
45320,"Eaton, Ohio"
45335,"Jamestown, Ohio"
45381,"West Alexandria, Ohio"
45388,"Yorkshire, Ohio"
45420,"Dayton, Ohio"
45433,"Dayton, Ohio"
45650,"Lynx, Ohio"
45855,"Latty, Ohio"
46013,"Anderson, Indiana"
46110,"Boggstown, Indiana"
46118,"Clayton, Indiana"
46181,"Trafalgar, Indiana"
46234,"Indianapolis, Indiana"
46268,"Indianapolis, Indiana"
46319,"Griffith, Indiana"
46531,"Grovertown, Indiana"
46532,"Hamlet, Indiana"
46555,"North Webster, Indiana"
46590,"Winona Lake, Indiana"
46595,"Wyatt, Indiana"
46628,"South Bend, Indiana"
46710,"Avilla, Indiana"
46732,"Cromwell, Indiana"
46743,"Harlan, Indiana"
46765,"Leo, Indiana"
46777,"Ossian, Indiana"
46939,"Kewanna, Indiana"
46943,"Laketon, Indiana"
47032,"Moores Hill, Indiana"
47141,"Marysville, Indiana"
47201,"Columbus, Indiana"
47223,"Butlerville, Indiana"
47337,"Dunreith, Indiana"
47339,"Economy, Indiana"
47564,"Otwell, Indiana"
47577,"Saint Meinrad, Indiana"
47648,"Fort Branch, Indiana"
47649,"Francisco, Indiana"
47803,"Terre Haute, Indiana"
47807,"Terre Haute, Indiana"
47848,"Dugger, Indiana"
47920,"Battle Ground, Indiana"
47944,"Fowler, Indiana"
47995,"Wolcott, Indiana"
48066,"Roseville, Michigan"
48103,"Ann Arbor, Michigan"
48131,"Dundee, Michigan"
48174,"Romulus, Michigan"
48348,"Clarkston, Michigan"
48441,"Harbor Beach, Michigan"
48615,"Breckenridge, Michigan"
48738,"Greenbush, Michigan"
48768,"Vassar, Michigan"
48801,"Alma, Michigan"
48807,"Bannister, Michigan"
48851,"Lyons, Michigan"
48915,"Lansing, Michigan"
49065,"Lawton, Michigan"
49115,"Harbert, Michigan"
49201,"Jackson, Michigan"
49247,"Hudson, Michigan"
49263,"Norvell, Michigan"
49305,"Barryton, Michigan"
49402,"Branch, Michigan"
49454,"Scottville, Michigan"
49455,"Shelby, Michigan"
49630,"Empire, Michigan"
49644,"Irons, Michigan"
49649,"Kingsley, Michigan"
49684,"Traverse City, Michigan"
49721,"Cheboygan, Michigan"
49757,"Mackinac Island, Michigan"
49764,"Oden, Michigan"
49796,"Walloon Lake, Michigan"
49878,"Rapid River, Michigan"
49883,"Seney, Michigan"
49929,"Greenland, Michigan"
49952,"Nisula, Michigan"
49955,"Painesdale, Michigan"
50025,"Audubon, Iowa"
50032,"Berwick, Iowa"
50068,"Derby, Iowa"
50106,"Gilman, Iowa"
50150,"Lovilia, Iowa"
50236,"Roland, Iowa"
50469,"Rockwell, Iowa"
50482,"Ventura, Iowa"
50599,"Woolstock, Iowa"
50660,"New Hartford, Iowa"
50682,"Winthrop, Iowa"
50701,"Waterloo, Iowa"
50857,"Nodaway, Iowa"
51024,"Hinton, Iowa"
51063,"Whiting, Iowa"
51454,"Manilla, Iowa"
51455,"Manning, Iowa"
51501,"Council Bluffs, Iowa"
52038,"Dundee, Iowa"
52133,"Castalia, Iowa"
52151,"Lansing, Iowa"
52161,"Ossian, Iowa"
52164,"Randalia, Iowa"
52235,"Hills, Iowa"
52309,"Monmouth, Iowa"
52318,"Norway, Iowa"
52345,"Urbana, Iowa"
52566,"Kirkville, Iowa"
52730,"Camanche, Iowa"
52806,"Davenport, Iowa"
53013,"Cedar Grove, Wisconsin"
53015,"Cleveland, Wisconsin"
53027,"Hartford, Wisconsin"
53036,"Ixonia, Wisconsin"
53186,"Waukesha, Wisconsin"
53517,"Blue Mounds, Wisconsin"
53528,"Cross Plains, Wisconsin"
53561,"Merrimac, Wisconsin"
53569,"Montfort, Wisconsin"
53820,"Potosi, Wisconsin"
53923,"Cambria, Wisconsin"
54007,"Deer Park, Wisconsin"
54113,"Combined Locks, Wisconsin"
54129,"Hilbert, Wisconsin"
54153,"Oconto, Wisconsin"
54157,"Peshtigo, Wisconsin"
54210,"Ellison Bay, Wisconsin"
54216,"Kewaunee, Wisconsin"
54417,"Brokaw, Wisconsin"
54452,"Merrill, Wisconsin"
54481,"Stevens Point, Wisconsin"
54488,"Unity, Wisconsin"
54489,"Vesper, Wisconsin"
54565,"Upson, Wisconsin"
54638,"Kendall, Wisconsin"
54723,"Bay City, Wisconsin"
54767,"Spring Valley, Wisconsin"
54835,"Exeland, Wisconsin"
54857,"Mikana, Wisconsin"
54914,"Appleton, Wisconsin"
54960,"Neshkoro, Wisconsin"
55088,"Webster, Minnesota"
55305,"Hopkins, Minnesota"
55359,"Maple Plain, Minnesota"
55435,"Minneapolis, Minnesota"
55449,"Minneapolis, Minnesota"
55607,"Isabella, Minnesota"
55724,"Cotton, Minnesota"
55736,"Floodwood, Minnesota"
55751,"Iron, Minnesota"
55939,"Harmony, Minnesota"
55944,"Kasson, Minnesota"
55961,"Ostrander, Minnesota"
55962,"Peterson, Minnesota"
56021,"Courtland, Minnesota"
56024,"Eagle Lake, Minnesota"
56082,"Saint Peter, Minnesota"
56097,"Wells, Minnesota"
56289,"Sunburg, Minnesota"
56318,"Burtrum, Minnesota"
56320,"Cold Spring, Minnesota"
56326,"Evansville, Minnesota"
56386,"Wahkon, Minnesota"
56467,"Nevis, Minnesota"
56475,"Randall, Minnesota"
56511,"Audubon, Minnesota"
56588,"Vining, Minnesota"
56651,"Lengby, Minnesota"
56669,"Kabetogama, Minnesota"
56673,"Roosevelt, Minnesota"
56676,"Shevlin, Minnesota"
56683,"Tenstrike, Minnesota"
56728,"Hallock, Minnesota"
57076,"Winfred, South Dakota"
57218,"Brandt, South Dakota"
57261,"Roslyn, South Dakota"
57321,"Canova, South Dakota"
57369,"Platte, South Dakota"
57374,"Spencer, South Dakota"
57424,"Ashton, South Dakota"
57448,"Hosmer, South Dakota"
57456,"Leola, South Dakota"
57481,"Westport, South Dakota"
57547,"Long Valley, South Dakota"
57641,"McIntosh, South Dakota"
57645,"Morristown, South Dakota"
57732,"Deadwood, South Dakota"
57788,"Vale, South Dakota"
58047,"Horace, North Dakota"
751,"Salinas, Puerto Rico"
786,"La Plata, Puerto Rico"
1003,"Amherst, Massachusetts"
1050,"Huntington, Massachusetts"
1256,"Savoy, Massachusetts"
1266,"West Stockbridge, Massachusetts"
1270,"Windsor, Massachusetts"
1560,"South Grafton, Massachusetts"
1843,"Lawrence, Massachusetts"
1906,"Saugus, Massachusetts"
2124,"Dorchester Center, Massachusetts"
2210,"Boston, Massachusetts"
2465,"West Newton, Massachusetts"
2655,"Osterville, Massachusetts"
2763,"Attleboro Falls, Massachusetts"
2857,"North Scituate, Rhode Island"
2871,"Portsmouth, Rhode Island"
2903,"Providence, Rhode Island"
2907,"Providence, Rhode Island"
3071,"New Ipswich, New Hampshire"
3082,"Lyndeborough, New Hampshire"
3110,"Bedford, New Hampshire"
3235,"Franklin, New Hampshire"
3238,"Glencliff, New Hampshire"
3275,"Suncook, New Hampshire"
3593,"Randolph, New Hampshire"
3770,"Meriden, New Hampshire"
3832,"Eaton Center, New Hampshire"
3856,"Newfields, New Hampshire"
3878,"Somersworth, New Hampshire"
4010,"Brownfield, Maine"
4073,"Sanford, Maine"
4268,"Norway, Maine"
4435,"Exeter, Maine"
4451,"Kingman, Maine"
4464,"Monson, Maine"
4488,"Stetson, Maine"
4575,"West Boothbay Harbor, Maine"
4607,"Gouldsboro, Maine"
4629,"East Blue Hill, Maine"
5032,"Bethel, Vermont"
5034,"Bridgewater, Vermont"
5071,"South Woodstock, Vermont"
5072,"Strafford, Vermont"
5101,"Bellows Falls, Vermont"
5142,"Cavendish, Vermont"
5149,"Ludlow, Vermont"
5152,"Peru, Vermont"
5156,"Springfield, Vermont"
5343,"Jamaica, Vermont"
5345,"Newfane, Vermont"
5352,"Stamford, Vermont"
5354,"Vernon, Vermont"
5441,"Bakersfield, Vermont"
5481,"Saint Albans Bay, Vermont"
5680,"Wolcott, Vermont"
5843,"Hardwick, Vermont"
6021,"Colebrook, Connecticut"
6105,"Hartford, Connecticut"
6107,"West Hartford, Connecticut"
6268,"Storrs Mansfield, Connecticut"
6277,"Thompson, Connecticut"
6426,"Essex, Connecticut"
6615,"Stratford, Connecticut"
6811,"Danbury, Connecticut"
7009,"Cedar Grove, New Jersey"
7026,"Garfield, New Jersey"
7040,"Maplewood, New Jersey"
7047,"North Bergen, New Jersey"
7092,"Mountainside, New Jersey"
7202,"Elizabeth, New Jersey"
7604,"Hasbrouck Heights, New Jersey"
7657,"Ridgefield, New Jersey"
7757,"Oceanport, New Jersey"
7764,"West Long Branch, New Jersey"
7834,"Denville, New Jersey"
8037,"Hammonton, New Jersey"
8048,"Lumberton, New Jersey"
8072,"Quinton, New Jersey"
8096,"Woodbury, New Jersey"
8109,"Merchantville, New Jersey"
8204,"Cape May, New Jersey"
8210,"Cape May Court House, New Jersey"
8212,"Cape May Point, New Jersey"
8223,"Marmora, New Jersey"
8316,"Dorchester, New Jersey"
8353,"Shiloh, New Jersey"
8361,"Vineland, New Jersey"
8528,"Kingston, New Jersey"
8530,"Lambertville, New Jersey"
8872,"Sayreville, New Jersey"
10013,"New York, New York"
10075,"New York, New York"
10474,"Bronx, New York"
10518,"Cross River, New York"
10801,"New Rochelle, New York"
10914,"Blooming Grove, New York"
10932,"Howells, New York"
10986,"Tomkins Cove, New York"
11003,"Elmont, New York"
11370,"East Elmhurst, New York"
11378,"Maspeth, New York"
11433,"Jamaica, New York"
11530,"Garden City, New York"
11563,"Lynbrook, New York"
11576,"Roslyn, New York"
11579,"Sea Cliff, New York"
11726,"Copiague, New York"
11738,"Farmingville, New York"
11752,"Islip Terrace, New York"
11782,"Sayville, New York"
11784,"Selden, New York"
11786,"Shoreham, New York"
11804,"Old Bethpage, New York"
11962,"Sagaponack, New York"
12042,"Climax, New York"
12116,"Maryland, New York"
12118,"Mechanicville, New York"
12209,"Albany, New York"
12308,"Schenectady, New York"
12477,"Saugerties, New York"
12514,"Clinton Corners, New York"
12583,"Tivoli, New York"
12701,"Monticello, New York"
12738,"Glen Wild, New York"
12746,"Huguenot, New York"
12809,"Argyle, New York"
12953,"Malone, New York"
13034,"Cayuga, New York"
13040,"Cincinnatus, New York"
13142,"Pulaski, New York"
13143,"Red Creek, New York"
13334,"Eaton, New York"
13338,"Forestport, New York"
13343,"Glenfield, New York"
13352,"Hinckley, New York"
13464,"Smyrna, New York"
13492,"Whitesboro, New York"
13493,"Williamstown, New York"
13623,"Chippewa Bay, New York"
13732,"Apalachin, New York"
13733,"Bainbridge, New York"
13746,"Chenango Forks, New York"
13748,"Conklin, New York"
13846,"Treadwell, New York"
13904,"Binghamton, New York"
14030,"Chaffee, New York"
14126,"Olcott, New York"
14482,"Le Roy, New York"
14782,"Sinclairville, New York"
14823,"Canisteo, New York"
14841,"Hector, New York"
14842,"Himrod, New York"
14846,"Hunt, New York"
14905,"Elmira, New York"
15082,"Sturgeon, Pennsylvania"
15209,"Pittsburgh, Pennsylvania"
15210,"Pittsburgh, Pennsylvania"
15234,"Pittsburgh, Pennsylvania"
15236,"Pittsburgh, Pennsylvania"
15237,"Pittsburgh, Pennsylvania"
15347,"Meadow Lands, Pennsylvania"
15349,"Mount Morris, Pennsylvania"
15357,"Rices Landing, Pennsylvania"
15368,"Vestaburg, Pennsylvania"
15462,"Melcroft, Pennsylvania"
15647,"Larimer, Pennsylvania"
15670,"New Alexandria, Pennsylvania"
15731,"Coral, Pennsylvania"
15762,"Nicktown, Pennsylvania"
15801,"Du Bois, Pennsylvania"
15845,"Johnsonburg, Pennsylvania"
15864,"Summerville, Pennsylvania"
15866,"Troutville, Pennsylvania"
15944,"New Florence, Pennsylvania"
15956,"South Fork, Pennsylvania"
16035,"Forestville, Pennsylvania"
16037,"Harmony, Pennsylvania"
16142,"New Wilmington, Pennsylvania"
16213,"Callensburg, Pennsylvania"
16260,"Vowinckel, Pennsylvania"
16301,"Oil City, Pennsylvania"
16329,"Irvine, Pennsylvania"
16360,"Townville, Pennsylvania"
16421,"Harborcreek, Pennsylvania"
16426,"McKean, Pennsylvania"
16501,"Erie, Pennsylvania"
16661,"Madera, Pennsylvania"
16668,"Patton, Pennsylvania"
16670,"Queen, Pennsylvania"
16689,"Waterfall, Pennsylvania"
16727,"Derrick City, Pennsylvania"
16745,"Rixford, Pennsylvania"
16948,"Ulysses, Pennsylvania"
17058,"Mifflin, Pennsylvania"
17094,"Thompsontown, Pennsylvania"
17103,"Harrisburg, Pennsylvania"
17221,"Fannettsburg, Pennsylvania"
17241,"Newville, Pennsylvania"
17244,"Orrstown, Pennsylvania"
17552,"Mount Joy, Pennsylvania"
17776,"Waterville, Pennsylvania"
17820,"Catawissa, Pennsylvania"
17821,"Danville, Pennsylvania"
17876,"Shamokin Dam, Pennsylvania"
17922,"Auburn, Pennsylvania"
18055,"Hellertown, Pennsylvania"
18239,"Milnesville, Pennsylvania"
18346,"Pocono Summit, Pennsylvania"
18351,"Portland, Pennsylvania"
18353,"Saylorsburg, Pennsylvania"
18461,"Starlight, Pennsylvania"
18505,"Scranton, Pennsylvania"
18509,"Scranton, Pennsylvania"
18623,"Laceyville, Pennsylvania"
18812,"Brackney, Pennsylvania"
18816,"Dimock, Pennsylvania"
18854,"Wysox, Pennsylvania"
19012,"Cheltenham, Pennsylvania"
19013,"Chester, Pennsylvania"
19057,"Levittown, Pennsylvania"
19132,"Philadelphia, Pennsylvania"
19137,"Philadelphia, Pennsylvania"
19149,"Philadelphia, Pennsylvania"
19320,"Coatesville, Pennsylvania"
19344,"Honey Brook, Pennsylvania"
19363,"Oxford, Pennsylvania"
19380,"West Chester, Pennsylvania"
19505,"Bechtelsville, Pennsylvania"
19607,"Reading, Pennsylvania"
19702,"Newark, Delaware"
20004,"Washington, District of Columbia"
20064,"Washington, District of Columbia"
20118,"Middleburg, Virginia"
20612,"Benedict, Maryland"
20684,"Saint Inigoes, Maryland"
20748,"Temple Hills, Maryland"
20770,"Greenbelt, Maryland"
20838,"Barnesville, Maryland"
21075,"Elkridge, Maryland"
21157,"Westminster, Maryland"
21220,"Middle River, Maryland"
21223,"Baltimore, Maryland"
22469,"Hague, Virginia"
22480,"Irvington, Virginia"
22542,"Rhoadesville, Virginia"
58762,"Newburg, North Dakota"
58770,"Parshall, North Dakota"
58779,"Ryder, North Dakota"
59338,"Kinsey, Montana"
59405,"Great Falls, Montana"
59451,"Hilger, Montana"
59471,"Roy, Montana"
59489,"Winifred, Montana"
59701,"Butte, Montana"
59853,"Noxon, Montana"
59917,"Eureka, Montana"
59927,"Olney, Montana"
60041,"Ingleside, Illinois"
60056,"Mount Prospect, Illinois"
60072,"Ringwood, Illinois"
60077,"Skokie, Illinois"
60131,"Franklin Park, Illinois"
60152,"Marengo, Illinois"
60193,"Schaumburg, Illinois"
60403,"Crest Hill, Illinois"
60446,"Romeoville, Illinois"
60479,"Verona, Illinois"
60506,"Aurora, Illinois"
60606,"Chicago, Illinois"
60609,"Chicago, Illinois"
60629,"Chicago, Illinois"
60920,"Campus, Illinois"
60946,"Kempton, Illinois"
60955,"Onarga, Illinois"
61018,"Dakota, Illinois"
61061,"Oregon, Illinois"
61080,"South Beloit, Illinois"
61115,"Machesney Park, Illinois"
61257,"Hillsdale, Illinois"
61260,"Joy, Illinois"
61281,"Sherrard, Illinois"
61320,"Dalzell, Illinois"
61413,"Alpha, Illinois"
61432,"Fairview, Illinois"
61437,"Gladstone, Illinois"
61443,"Kewanee, Illinois"
61520,"Canton, Illinois"
61541,"La Rose, Illinois"
61542,"Lewistown, Illinois"
61744,"Gridley, Illinois"
61770,"Saybrook, Illinois"
61882,"Weldon, Illinois"
61940,"Metcalf, Illinois"
62002,"Alton, Illinois"
62009,"Benld, Illinois"
62022,"Dow, Illinois"
62074,"New Douglas, Illinois"
62089,"Taylor Springs, Illinois"
62214,"Addieville, Illinois"
62239,"Dupo, Illinois"
62349,"Loraine, Illinois"
62373,"Sutter, Illinois"
62428,"Greenup, Illinois"
62468,"Toledo, Illinois"
62635,"Emden, Illinois"
62692,"Waverly, Illinois"
62839,"Flora, Illinois"
62851,"Keenes, Illinois"
62926,"Dongola, Illinois"
63049,"High Ridge, Missouri"
63053,"Kimmswick, Missouri"
63070,"Pevely, Missouri"
63103,"Saint Louis, Missouri"
63334,"Bowling Green, Missouri"
63344,"Eolia, Missouri"
63357,"Marthasville, Missouri"
63390,"Wright City, Missouri"
63458,"Newark, Missouri"
63764,"Marble Hill, Missouri"
63774,"Perkins, Missouri"
63877,"Steele, Missouri"
63880,"Whiteoak, Missouri"
63961,"Qulin, Missouri"
64050,"Independence, Missouri"
64070,"Lone Jack, Missouri"
64119,"Kansas City, Missouri"
64146,"Kansas City, Missouri"
64465,"Lathrop, Missouri"
64476,"Pickering, Missouri"
64505,"Saint Joseph, Missouri"
64636,"Coffey, Missouri"
64641,"Galt, Missouri"
64654,"Lock Springs, Missouri"
64722,"Amoret, Missouri"
64855,"Oronogo, Missouri"
64873,"Wentworth, Missouri"
65016,"Bonnots Mill, Missouri"
65024,"Chamois, Missouri"
65075,"Saint Elizabeth, Missouri"
65082,"Tuscumbia, Missouri"
65233,"Boonville, Missouri"
65329,"Florence, Missouri"
65536,"Lebanon, Missouri"
65571,"Summersville, Missouri"
65589,"Yukon, Missouri"
65676,"Isabella, Missouri"
65682,"Lockwood, Missouri"
65707,"Miller, Missouri"
65732,"Preston, Missouri"
66079,"Rantoul, Kansas"
66090,"Wathena, Kansas"
66442,"Fort Riley, Kansas"
66536,"Saint Marys, Kansas"
66621,"Topeka, Kansas"
66751,"La Harpe, Kansas"
66781,"Weir, Kansas"
66932,"Athol, Kansas"
67002,"Andover, Kansas"
67013,"Belle Plaine, Kansas"
67059,"Haviland, Kansas"
67213,"Wichita, Kansas"
67574,"Rozel, Kansas"
68015,"Cedar Bluffs, Nebraska"
68022,"Elkhorn, Nebraska"
68040,"Malmo, Nebraska"
68333,"Crete, Nebraska"
68346,"Dunbar, Nebraska"
68354,"Fairmont, Nebraska"
68521,"Lincoln, Nebraska"
68626,"Brainard, Nebraska"
68718,"Bloomfield, Nebraska"
68757,"Newcastle, Nebraska"
68813,"Anselmo, Nebraska"
68825,"Callaway, Nebraska"
68835,"Elba, Nebraska"
68860,"Oconto, Nebraska"
68878,"Sumner, Nebraska"
68925,"Ayr, Nebraska"
68970,"Red Cloud, Nebraska"
69125,"Broadwater, Nebraska"
69140,"Grant, Nebraska"
69144,"Keystone, Nebraska"
69150,"Madrid, Nebraska"
69151,"Maxwell, Nebraska"
69356,"Minatare, Nebraska"
70052,"Gramercy, Louisiana"
70139,"New Orleans, Louisiana"
70375,"Mathews, Louisiana"
70653,"Merryville, Louisiana"
70805,"Baton Rouge, Louisiana"
71023,"Doyline, Louisiana"
71068,"Ringgold, Louisiana"
71104,"Shreveport, Louisiana"
71112,"Bossier City, Louisiana"
71234,"Downsville, Louisiana"
71245,"Grambling, Louisiana"
71468,"Provencal, Louisiana"
71474,"Simpson, Louisiana"
71659,"Moscow, Arkansas"
71676,"Wilmot, Arkansas"
71801,"Hope, Arkansas"
71833,"Dierks, Arkansas"
72005,"Amagon, Arkansas"
72086,"Lonoke, Arkansas"
72106,"Mayflower, Arkansas"
72117,"North Little Rock, Arkansas"
72459,"Ravenden, Arkansas"
72573,"Sage, Arkansas"
72635,"Gassville, Arkansas"
72663,"Onia, Arkansas"
72752,"Pettigrew, Arkansas"
72826,"Blue Mountain, Arkansas"
72847,"London, Arkansas"
72941,"Lavaca, Arkansas"
72958,"Waldron, Arkansas"
73008,"Bethany, Oklahoma"
73114,"Oklahoma City, Oklahoma"
73446,"Madill, Oklahoma"
73544,"Gould, Oklahoma"
73552,"Indiahoma, Oklahoma"
73946,"Kenton, Oklahoma"
74071,"Slick, Oklahoma"
74074,"Stillwater, Oklahoma"
74081,"Terlton, Oklahoma"
74563,"Red Oak, Oklahoma"
74735,"Fort Towson, Oklahoma"
74766,"Wright City, Oklahoma"
75034,"Frisco, Texas"
75125,"Ferris, Texas"
75135,"Caddo Mills, Texas"
75149,"Mesquite, Texas"
75163,"Trinidad, Texas"
75182,"Sunnyvale, Texas"
75203,"Dallas, Texas"
75454,"Melissa, Texas"
75475,"Randolph, Texas"
75550,"Annona, Texas"
75702,"Tyler, Texas"
75770,"Larue, Texas"
75833,"Centerville, Texas"
75850,"Leona, Texas"
75859,"Streetman, Texas"
75934,"Camden, Texas"
75944,"Etoile, Texas"
76008,"Aledo, Texas"
76050,"Grandview, Texas"
76054,"Hurst, Texas"
76060,"Kennedale, Texas"
76061,"Lillian, Texas"
76063,"Mansfield, Texas"
76071,"Newark, Texas"
76123,"Fort Worth, Texas"
76201,"Denton, Texas"
76230,"Bowie, Texas"
76443,"Cross Plains, Texas"
76623,"Avalon, Texas"
76648,"Hubbard, Texas"
76821,"Ballinger, Texas"
76856,"Mason, Texas"
76861,"Miles, Texas"
76866,"Paint Rock, Texas"
76871,"Richland Springs, Texas"
76955,"Vancourt, Texas"
76958,"Water Valley, Texas"
77020,"Houston, Texas"
77041,"Houston, Texas"
77086,"Houston, Texas"
77090,"Houston, Texas"
77099,"Houston, Texas"
77316,"Montgomery, Texas"
77367,"Riverside, Texas"
77384,"Conroe, Texas"
77406,"Richmond, Texas"
77426,"Chappell Hill, Texas"
77455,"Louise, Texas"
77457,"Matagorda, Texas"
77465,"Palacios, Texas"
77623,"High Island, Texas"
77705,"Beaumont, Texas"
77964,"Hallettsville, Texas"
77984,"Shiner, Texas"
78066,"Rio Medina, Texas"
78109,"Converse, Texas"
78130,"New Braunfels, Texas"
78148,"Universal City, Texas"
78225,"San Antonio, Texas"
78335,"Aransas Pass, Texas"
78358,"Fulton, Texas"
78383,"Sandia, Texas"
78582,"Rio Grande City, Texas"
78620,"Dripping Springs, Texas"
78638,"Kingsbury, Texas"
78717,"Austin, Texas"
78747,"Austin, Texas"
78751,"Austin, Texas"
78832,"Brackettville, Texas"
78836,"Catarina, Texas"
78956,"Schulenburg, Texas"
79014,"Canadian, Texas"
79033,"Farnsworth, Texas"
79104,"Amarillo, Texas"
79108,"Amarillo, Texas"
79220,"Afton, Texas"
79231,"Dougherty, Texas"
79243,"Mcadoo, Texas"
79510,"Clyde, Texas"
80221,"Denver, Colorado"
80228,"Denver, Colorado"
80232,"Denver, Colorado"
80249,"Denver, Colorado"
80451,"Hot Sulphur Springs, Colorado"
80528,"Fort Collins, Colorado"
80610,"Ault, Colorado"
80612,"Carr, Colorado"
80723,"Brush, Colorado"
81121,"Arboles, Colorado"
81210,"Almont, Colorado"
81223,"Cotopaxi, Colorado"
81324,"Dove Creek, Colorado"
81612,"Aspen, Colorado"
81650,"Rifle, Colorado"
82009,"Cheyenne, Wyoming"
82059,"Granite Canon, Wyoming"
82073,"Laramie, Wyoming"
82201,"Wheatland, Wyoming"
82334,"Sinclair, Wyoming"
82442,"Ten Sleep, Wyoming"
82515,"Hudson, Wyoming"
82644,"Mills, Wyoming"
82930,"Evanston, Wyoming"
83227,"Clayton, Idaho"
83276,"Soda Springs, Idaho"
83330,"Gooding, Idaho"
83429,"Island Park, Idaho"
83624,"Grand View, Idaho"
83634,"Kuna, Idaho"
83657,"Ola, Idaho"
83660,"Parma, Idaho"
83713,"Boise, Idaho"
83834,"Harvard, Idaho"
83836,"Hope, Idaho"
83874,"Murray, Idaho"
84007,"Bluebell, Utah"
84014,"Centerville, Utah"
84043,"Lehi, Utah"
84097,"Orem, Utah"
84109,"Salt Lake City, Utah"
84319,"Hyrum, Utah"
84512,"Bluff, Utah"
84525,"Green River, Utah"
84646,"Moroni, Utah"
84712,"Antimony, Utah"
84720,"Cedar City, Utah"
84722,"Central, Utah"
84729,"Glendale, Utah"
85257,"Scottsdale, Arizona"
85328,"Cibola, Arizona"
85333,"Dateland, Arizona"
85356,"Wellton, Arizona"
